probe	class	dirct
hsa-mir-433	MSNE5	up
hsa-mir-5683	MSNE5	up
hsa-mir-487a	MSNE5	up
hsa-mir-205	MSNE5	up
hsa-mir-217	MSNE5	up
hsa-mir-22	MSNE5	up
hsa-mir-944	MSNE5	up
hsa-mir-26a-1	MSNE5	up
hsa-mir-376b	MSNE5	up
hsa-mir-26a-2	MSNE5	up
hsa-mir-1262	MSNE5	up
hsa-mir-497	MSNE5	up
hsa-mir-450b	MSNE5	up
hsa-mir-665	MSNE5	up
hsa-mir-136	MSNE5	up
hsa-let-7f-1	MSNE5	up
hsa-let-7f-2	MSNE5	up
hsa-mir-29a	MSNE5	up
hsa-mir-190a	MSNE5	up
hsa-mir-6716	MSNE5	up
hsa-mir-329-2	MSNE5	up
hsa-mir-329-1	MSNE5	up
hsa-mir-3129	MSNE5	up
hsa-mir-4709	MSNE5	up
hsa-mir-152	MSNE5	up
hsa-mir-488	MSNE5	up
hsa-mir-1295a	MSNE5	up
hsa-mir-6503	MSNE5	up
hsa-mir-6507	MSNE5	up
hsa-mir-21	MSNE5	up
hsa-mir-34b	MSNE5	up
hsa-mir-374a	MSNE5	up
hsa-mir-653	MSNE5	up
hsa-mir-133a-1	MSNE5	up
hsa-mir-4524a	MSNE5	up
hsa-mir-1185-2	MSNE5	up
hsa-mir-412	MSNE5	up
