probe	class	dirct
hsa-mir-4780	MFA3	up
hsa-mir-222	MFA3	up
hsa-mir-4665	MFA3	up
hsa-mir-1304	MFA3	up
hsa-mir-155	MFA3	up
hsa-mir-93	MFA3	up
hsa-mir-3680-1	MFA3	up
hsa-mir-518e	MFA3	up
hsa-mir-4787	MFA3	up
hsa-mir-548b	MFA3	up
hsa-mir-548f-1	MFA3	up
hsa-mir-551a	MFA3	up
hsa-mir-4677	MFA3	up
hsa-mir-362	MFA3	up
hsa-mir-548d-1	MFA3	up
hsa-mir-6783	MFA3	up
hsa-mir-6720	MFA3	up
hsa-mir-3934	MFA3	up
hsa-mir-570	MFA3	up
hsa-mir-766	MFA3	up
hsa-mir-1283-1	MFA3	up
hsa-mir-588	MFA3	up
hsa-mir-6832	MFA3	up
hsa-mir-5092	MFA3	up
hsa-mir-3145	MFA3	up
hsa-mir-7702	MFA3	up
hsa-mir-548d-2	MFA3	up
hsa-mir-520b	MFA3	up
hsa-mir-660	MFA3	up
hsa-mir-221	MFA3	up
hsa-mir-885	MFA3	up
hsa-mir-5699	MFA3	up
hsa-mir-4999	MFA3	up
hsa-mir-5571	MFA3	up
hsa-mir-1468	MFA3	up
hsa-mir-3136	MFA3	up
hsa-mir-378c	MFA3	up
hsa-mir-545	MFA3	up
hsa-mir-421	MFA3	up
hsa-mir-873	MFA3	up
hsa-mir-7854	MFA3	up
hsa-mir-1283-2	MFA3	up
hsa-mir-1915	MFA3	up
hsa-mir-1276	MFA3	up
hsa-mir-527	MFA3	up
hsa-mir-6814	MFA3	up
hsa-mir-4741	MFA3	up
hsa-mir-3944	MFA3	up
hsa-mir-4431	MFA3	up
hsa-mir-7156	MFA3	up
