job_name,silhouette,n_samples,n_clusters,embeddings_file,clusters_file
MSNE_k_50_nw_200_emb_100_win_15_wl_20,0.011338983565358948,625,5,output_MSNE_k_50_nw_200_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_15_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_100_win_10_wl_30,0.011329599397486897,625,5,output_MSNE_k_20_nw_100_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_10_wl_30_clusters.csv
MSNE_k_20_nw_100_emb_100_win_5_wl_30,0.011225229880014065,625,5,output_MSNE_k_20_nw_100_emb_100_win_5_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_5_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_200_win_10_wl_20,0.011134379886760993,625,5,output_MSNE_k_40_nw_50_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_10_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_200_win_10_wl_20,0.01099992049747143,625,5,output_MSNE_k_20_nw_50_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_10_wl_20_clusters.csv
MSNE_k_40_nw_100_emb_200_win_5_wl_20,0.010913030920646138,625,5,output_MSNE_k_40_nw_100_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_5_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_100_win_5_wl_20,0.010812701612521652,625,5,output_MSNE_k_50_nw_200_emb_100_win_5_wl_20_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_5_wl_20_clusters.csv
MSNE_k_50_nw_100_emb_200_win_5_wl_30,0.010766802732324521,625,5,output_MSNE_k_50_nw_100_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_5_wl_30_clusters.csv
MSNE_k_20_nw_100_emb_200_win_10_wl_20,0.01073857840590019,625,5,output_MSNE_k_20_nw_100_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_10_wl_20_clusters.csv
MSNE_k_40_nw_100_emb_100_win_15_wl_40,0.010721666595106769,625,5,output_MSNE_k_40_nw_100_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_15_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_200_win_5_wl_20,0.010652805798917492,625,5,output_MSNE_k_30_nw_100_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_5_wl_20_clusters.csv
MSNE_k_50_nw_50_emb_100_win_15_wl_20,0.01063047970220472,625,5,output_MSNE_k_50_nw_50_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_15_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_100_win_15_wl_30,0.010624464928625527,625,5,output_MSNE_k_40_nw_50_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_15_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_100_win_15_wl_30,0.010616176626131098,625,5,output_MSNE_k_10_nw_200_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_15_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_200_win_5_wl_40,0.010523092665711534,625,5,output_MSNE_k_40_nw_50_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_5_wl_40_clusters.csv
MSNE_k_30_nw_50_emb_100_win_15_wl_20,0.010503381159553713,625,5,output_MSNE_k_30_nw_50_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_15_wl_20_clusters.csv
MSNE_k_30_nw_200_emb_100_win_15_wl_40,0.010452795278303471,625,5,output_MSNE_k_30_nw_200_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_15_wl_40_clusters.csv
MSNE_k_40_nw_200_emb_100_win_15_wl_40,0.010405151349284481,625,5,output_MSNE_k_40_nw_200_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_15_wl_40_clusters.csv
MSNE_k_20_nw_100_emb_200_win_5_wl_30,0.01039579826035056,625,5,output_MSNE_k_20_nw_100_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_5_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_100_win_15_wl_20,0.01027757166756116,625,5,output_MSNE_k_40_nw_50_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_15_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_100_win_15_wl_20,0.010249485641937162,625,5,output_MSNE_k_10_nw_50_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_15_wl_20_clusters.csv
MSNE_k_10_nw_200_emb_100_win_15_wl_40,0.010190935397569278,625,5,output_MSNE_k_10_nw_200_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_15_wl_40_clusters.csv
MSNE_k_20_nw_200_emb_100_win_15_wl_20,0.0101439739781835,625,5,output_MSNE_k_20_nw_200_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_15_wl_20_clusters.csv
MSNE_k_30_nw_50_emb_100_win_15_wl_30,0.010123592560720521,625,5,output_MSNE_k_30_nw_50_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_100_win_10_wl_30,0.010072610937533762,625,5,output_MSNE_k_40_nw_100_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_10_wl_30_clusters.csv
MSNE_k_20_nw_100_emb_100_win_15_wl_40,0.010041650041289261,625,5,output_MSNE_k_20_nw_100_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_15_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_100_win_15_wl_20,0.009995525549495883,625,5,output_MSNE_k_20_nw_50_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_15_wl_20_clusters.csv
MSNE_k_30_nw_50_emb_100_win_10_wl_30,0.00998586858498071,625,5,output_MSNE_k_30_nw_50_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_10_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_100_win_15_wl_30,0.009950276949497351,625,5,output_MSNE_k_30_nw_200_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_15_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_200_win_5_wl_40,0.009921773383324986,625,5,output_MSNE_k_30_nw_200_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_5_wl_40_clusters.csv
MSNE_k_40_nw_200_emb_200_win_5_wl_30,0.009908965886356482,625,5,output_MSNE_k_40_nw_200_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_5_wl_30_clusters.csv
MSNE_k_10_nw_100_emb_200_win_15_wl_20,0.009897230226308859,625,5,output_MSNE_k_10_nw_100_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_15_wl_20_clusters.csv
MSNE_k_30_nw_100_emb_100_win_10_wl_40,0.009838608450935999,625,5,output_MSNE_k_30_nw_100_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_10_wl_40_clusters.csv
MSNE_k_40_nw_100_emb_100_win_10_wl_40,0.009806369956063734,625,5,output_MSNE_k_40_nw_100_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_10_wl_40_clusters.csv
MSNE_k_40_nw_200_emb_100_win_10_wl_20,0.009748964862687202,625,5,output_MSNE_k_40_nw_200_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_10_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_100_win_10_wl_30,0.009737776037780912,625,5,output_MSNE_k_10_nw_50_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_10_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_100_win_15_wl_20,0.009587755208297062,625,5,output_MSNE_k_30_nw_200_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_200_emb_100_win_15_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_100_win_15_wl_30,0.009516806418288535,625,5,output_MSNE_k_50_nw_200_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_15_wl_30_clusters.csv
MSNE_k_50_nw_200_emb_100_win_10_wl_20,0.009444854492571847,625,5,output_MSNE_k_50_nw_200_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_200_emb_100_win_10_wl_20_clusters.csv
MSNE_k_30_nw_100_emb_100_win_10_wl_30,0.00944124541853777,625,5,output_MSNE_k_30_nw_100_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_10_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_100_win_10_wl_30,0.009430988270107007,625,5,output_MSNE_k_50_nw_50_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_10_wl_30_clusters.csv
MSNE_k_20_nw_200_emb_200_win_10_wl_20,0.009413804417314748,625,5,output_MSNE_k_20_nw_200_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_10_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_100_win_10_wl_20,0.009379235597908963,625,5,output_MSNE_k_20_nw_200_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_20_nw_200_emb_100_win_10_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_100_win_10_wl_20,0.009340279996505052,625,5,output_MSNE_k_10_nw_100_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_10_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_200_win_10_wl_30,0.009327947549981194,625,5,output_MSNE_k_40_nw_50_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_10_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_200_win_15_wl_20,0.009255191677268595,625,5,output_MSNE_k_50_nw_50_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_100_win_10_wl_30,0.009248278251250188,625,5,output_MSNE_k_10_nw_100_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_10_wl_30_clusters.csv
MSNE_k_20_nw_50_emb_200_win_15_wl_20,0.00922343465486482,625,5,output_MSNE_k_20_nw_50_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_100_win_10_wl_40,0.009217625894233219,625,5,output_MSNE_k_10_nw_100_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_10_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_200_win_5_wl_30,0.009217298972517437,625,5,output_MSNE_k_30_nw_200_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_5_wl_30_clusters.csv
MSNE_k_50_nw_100_emb_100_win_10_wl_20,0.009217250605782795,625,5,output_MSNE_k_50_nw_100_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_10_wl_20_clusters.csv
MSNE_k_40_nw_50_emb_200_win_15_wl_20,0.009185543764297801,625,5,output_MSNE_k_40_nw_50_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_100_win_15_wl_30,0.009178318829512602,625,5,output_MSNE_k_10_nw_100_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_100_win_15_wl_30_clusters.csv
MSNE_k_30_nw_50_emb_200_win_15_wl_20,0.00915453715945003,625,5,output_MSNE_k_30_nw_50_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_15_wl_20_clusters.csv
MSNE_k_50_nw_200_emb_200_win_5_wl_40,0.009146307000553666,625,5,output_MSNE_k_50_nw_200_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_5_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_100_win_10_wl_30,0.009130003467239672,625,5,output_MSNE_k_50_nw_100_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_100_emb_100_win_10_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_100_win_15_wl_20,0.00908078037695405,625,5,output_MSNE_k_10_nw_200_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_200_emb_100_win_15_wl_20_clusters.csv
MSNE_k_20_nw_100_emb_100_win_10_wl_40,0.009080439940550694,625,5,output_MSNE_k_20_nw_100_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_10_wl_40_clusters.csv
MSNE_k_50_nw_50_emb_100_win_10_wl_40,0.009066478374827278,625,5,output_MSNE_k_50_nw_50_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_10_wl_40_clusters.csv
MSNE_k_20_nw_50_emb_100_win_10_wl_30,0.008942067952744636,625,5,output_MSNE_k_20_nw_50_emb_100_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_10_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_200_win_10_wl_20,0.008854942241195127,625,5,output_MSNE_k_10_nw_200_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_10_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_200_win_5_wl_40,0.008851622090894566,625,5,output_MSNE_k_20_nw_200_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_5_wl_40_clusters.csv
MSNE_k_10_nw_100_emb_200_win_5_wl_30,0.00885133564365075,625,5,output_MSNE_k_10_nw_100_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_5_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_100_win_15_wl_20,0.008813727433596846,625,5,output_MSNE_k_40_nw_200_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_40_nw_200_emb_100_win_15_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_200_win_15_wl_20,0.008794442207771811,625,5,output_MSNE_k_10_nw_50_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_15_wl_20_clusters.csv
MSNE_k_10_nw_50_emb_100_win_10_wl_40,0.008761431473219675,625,5,output_MSNE_k_10_nw_50_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_10_wl_40_clusters.csv
MSNE_k_20_nw_100_emb_200_win_15_wl_20,0.008732513858432501,625,5,output_MSNE_k_20_nw_100_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_100_emb_200_win_15_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_200_win_15_wl_20,0.00873190754289937,625,5,output_MSNE_k_20_nw_200_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_15_wl_20_clusters.csv
MSNE_k_40_nw_100_emb_100_win_15_wl_30,0.008645147302278208,625,5,output_MSNE_k_40_nw_100_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_100_win_15_wl_30_clusters.csv
MSNE_k_30_nw_50_emb_100_win_10_wl_40,0.008625170614974127,625,5,output_MSNE_k_30_nw_50_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_30_nw_50_emb_100_win_10_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_100_win_15_wl_30,0.008565327826996913,625,5,output_MSNE_k_30_nw_100_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_200_win_5_wl_30,0.00855990984632119,625,5,output_MSNE_k_40_nw_100_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_5_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_200_win_15_wl_40,0.008448068051677195,625,5,output_MSNE_k_50_nw_50_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_15_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_200_win_5_wl_30,0.00841221522622333,625,5,output_MSNE_k_30_nw_100_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_5_wl_30_clusters.csv
MSNE_k_30_nw_200_emb_200_win_5_wl_20,0.0084007259954478,625,5,output_MSNE_k_30_nw_200_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_5_wl_20_clusters.csv
MSNE_k_50_nw_50_emb_100_win_15_wl_30,0.008303963272903623,625,5,output_MSNE_k_50_nw_50_emb_100_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_15_wl_30_clusters.csv
MSNE_k_40_nw_200_emb_200_win_5_wl_20,0.00814712087069444,625,5,output_MSNE_k_40_nw_200_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_5_wl_20_clusters.csv
MSNE_k_30_nw_50_emb_200_win_10_wl_30,0.007968190070483655,625,5,output_MSNE_k_30_nw_50_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_10_wl_30_clusters.csv
MSNE_k_30_nw_100_emb_100_win_10_wl_20,0.007962472736419075,625,5,output_MSNE_k_30_nw_100_emb_100_win_10_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_10_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_200_win_10_wl_30,0.007799632073836832,625,5,output_MSNE_k_20_nw_50_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_10_wl_30_clusters.csv
MSNE_k_10_nw_50_emb_200_win_15_wl_40,0.007789018914302777,625,5,output_MSNE_k_10_nw_50_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_15_wl_40_clusters.csv
MSNE_k_20_nw_200_emb_200_win_5_wl_30,0.007779659656723072,625,5,output_MSNE_k_20_nw_200_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_5_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_200_win_15_wl_30,0.007738702638220543,625,5,output_MSNE_k_40_nw_50_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_15_wl_30_clusters.csv
MSNE_k_50_nw_50_emb_200_win_10_wl_30,0.007696175074205223,625,5,output_MSNE_k_50_nw_50_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_10_wl_30_clusters.csv
MSNE_k_20_nw_50_emb_100_win_10_wl_40,0.007683559914999745,625,5,output_MSNE_k_20_nw_50_emb_100_win_10_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_100_win_10_wl_40_clusters.csv
MSNE_k_50_nw_200_emb_200_win_5_wl_30,0.007669949014684667,625,5,output_MSNE_k_50_nw_200_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_5_wl_30_clusters.csv
MSNE_k_10_nw_50_emb_100_win_15_wl_40,0.00756876260480002,625,5,output_MSNE_k_10_nw_50_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_10_nw_50_emb_100_win_15_wl_40_clusters.csv
MSNE_k_10_nw_50_emb_200_win_10_wl_30,0.007550845222286799,625,5,output_MSNE_k_10_nw_50_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_10_wl_30_clusters.csv
MSNE_k_20_nw_50_emb_200_win_15_wl_40,0.007398536038705128,625,5,output_MSNE_k_20_nw_50_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_15_wl_40_clusters.csv
MSNE_k_20_nw_100_emb_100_win_15_wl_20,0.007347471288960533,625,5,output_MSNE_k_20_nw_100_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_20_nw_100_emb_100_win_15_wl_20_clusters.csv
MSNE_k_50_nw_50_emb_100_win_15_wl_40,0.007307543296378623,625,5,output_MSNE_k_50_nw_50_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_50_nw_50_emb_100_win_15_wl_40_clusters.csv
MSNE_k_10_nw_200_emb_200_win_5_wl_40,0.0071958864601785475,625,5,output_MSNE_k_10_nw_200_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_5_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_100_win_15_wl_40,0.0071754229017540975,625,5,output_MSNE_k_30_nw_100_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_15_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_200_win_15_wl_20,0.007140226724972164,625,5,output_MSNE_k_50_nw_100_emb_200_win_15_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_15_wl_20_clusters.csv
MSNE_k_30_nw_50_emb_200_win_15_wl_30,0.0070857900172657225,625,5,output_MSNE_k_30_nw_50_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_30_nw_50_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_100_emb_200_win_5_wl_40,0.006982341052991564,625,5,output_MSNE_k_40_nw_100_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_5_wl_40_clusters.csv
MSNE_k_10_nw_200_emb_200_win_5_wl_20,0.006647307617565272,625,5,output_MSNE_k_10_nw_200_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_5_wl_20_clusters.csv
MSNE_k_20_nw_50_emb_200_win_15_wl_30,0.006594040437550066,625,5,output_MSNE_k_20_nw_50_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_200_win_15_wl_40,0.006577199793831581,625,5,output_MSNE_k_40_nw_50_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_200_win_15_wl_40_clusters.csv
MSNE_k_30_nw_100_emb_100_win_15_wl_20,0.006539663512788171,625,5,output_MSNE_k_30_nw_100_emb_100_win_15_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_100_win_15_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_200_win_10_wl_40,0.006491531880914104,625,5,output_MSNE_k_20_nw_200_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_10_wl_40_clusters.csv
MSNE_k_50_nw_100_emb_200_win_5_wl_40,0.006447534550138721,625,5,output_MSNE_k_50_nw_100_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_5_wl_40_clusters.csv
MSNE_k_20_nw_200_emb_200_win_5_wl_20,0.006416132460219711,625,5,output_MSNE_k_20_nw_200_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_5_wl_20_clusters.csv
MSNE_k_30_nw_200_emb_200_win_10_wl_40,0.00633229969694046,625,5,output_MSNE_k_30_nw_200_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_10_wl_40_clusters.csv
MSNE_k_50_nw_200_emb_200_win_10_wl_40,0.006105899228795444,625,5,output_MSNE_k_50_nw_200_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_10_wl_40_clusters.csv
MSNE_k_50_nw_50_emb_200_win_15_wl_30,0.006074021305682789,625,5,output_MSNE_k_50_nw_50_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_50_nw_50_emb_200_win_15_wl_30_clusters.csv
MSNE_k_40_nw_50_emb_100_win_15_wl_40,0.006061094718542906,625,5,output_MSNE_k_40_nw_50_emb_100_win_15_wl_40_embeddings.csv,output_MSNE_k_40_nw_50_emb_100_win_15_wl_40_clusters.csv
MSNE_k_40_nw_100_emb_200_win_10_wl_20,0.005999645691488003,625,5,output_MSNE_k_40_nw_100_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_40_nw_100_emb_200_win_10_wl_20_clusters.csv
MSNE_k_40_nw_200_emb_200_win_5_wl_40,0.005966941199249074,625,5,output_MSNE_k_40_nw_200_emb_200_win_5_wl_40_embeddings.csv,output_MSNE_k_40_nw_200_emb_200_win_5_wl_40_clusters.csv
MSNE_k_10_nw_50_emb_200_win_15_wl_30,0.0059199276579319695,625,5,output_MSNE_k_10_nw_50_emb_200_win_15_wl_30_embeddings.csv,output_MSNE_k_10_nw_50_emb_200_win_15_wl_30_clusters.csv
MSNE_k_50_nw_200_emb_200_win_5_wl_20,0.005845304459844756,625,5,output_MSNE_k_50_nw_200_emb_200_win_5_wl_20_embeddings.csv,output_MSNE_k_50_nw_200_emb_200_win_5_wl_20_clusters.csv
MSNE_k_30_nw_200_emb_200_win_15_wl_40,0.00578554261141332,625,5,output_MSNE_k_30_nw_200_emb_200_win_15_wl_40_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_15_wl_40_clusters.csv
MSNE_k_30_nw_200_emb_200_win_10_wl_30,0.005532467387418439,625,5,output_MSNE_k_30_nw_200_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_30_nw_200_emb_200_win_10_wl_30_clusters.csv
MSNE_k_30_nw_100_emb_200_win_10_wl_20,0.005514128562351796,625,5,output_MSNE_k_30_nw_100_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_30_nw_100_emb_200_win_10_wl_20_clusters.csv
MSNE_k_10_nw_200_emb_200_win_10_wl_30,0.0054699844607247325,625,5,output_MSNE_k_10_nw_200_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_10_wl_30_clusters.csv
MSNE_k_10_nw_200_emb_200_win_5_wl_30,0.005459857179946313,625,5,output_MSNE_k_10_nw_200_emb_200_win_5_wl_30_embeddings.csv,output_MSNE_k_10_nw_200_emb_200_win_5_wl_30_clusters.csv
MSNE_k_50_nw_100_emb_200_win_10_wl_20,0.005368922662092488,625,5,output_MSNE_k_50_nw_100_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_50_nw_100_emb_200_win_10_wl_20_clusters.csv
MSNE_k_10_nw_100_emb_200_win_10_wl_20,0.005270792713246754,625,5,output_MSNE_k_10_nw_100_emb_200_win_10_wl_20_embeddings.csv,output_MSNE_k_10_nw_100_emb_200_win_10_wl_20_clusters.csv
MSNE_k_20_nw_200_emb_200_win_10_wl_30,0.0051846450526721955,625,5,output_MSNE_k_20_nw_200_emb_200_win_10_wl_30_embeddings.csv,output_MSNE_k_20_nw_200_emb_200_win_10_wl_30_clusters.csv
MSNE_k_20_nw_50_emb_200_win_10_wl_40,0.005181106746794181,625,5,output_MSNE_k_20_nw_50_emb_200_win_10_wl_40_embeddings.csv,output_MSNE_k_20_nw_50_emb_200_win_10_wl_40_clusters.csv
