probe	class	dirct
LINC02210	NEMO8	down
CTSLP3	NEMO8	down
ZNF157	NEMO8	down
C6orf89	NEMO8	down
NNT	NEMO8	down
YY1AP1	NEMO8	down
B4GALNT4	NEMO8	down
FBXO41	NEMO8	down
MIR600HG	NEMO8	down
HMGCLL1	NEMO8	down
KRBOX4	NEMO8	down
AL731702.1	NEMO8	down
ZKSCAN3	NEMO8	down
ZNF630	NEMO8	down
ABLIM2	NEMO8	down
ZNF385C	NEMO8	down
CAMKK2	NEMO8	down
IRAK1BP1	NEMO8	down
AC010463.3	NEMO8	down
NUDT17	NEMO8	down
ZNF345	NEMO8	down
ATP6V1B1	NEMO8	down
SUPT3H	NEMO8	down
ETNPPL	NEMO8	down
MYZAP	NEMO8	down
KBTBD11	NEMO8	down
SPATA5	NEMO8	down
RANGRF	NEMO8	down
NYNRIN	NEMO8	down
LSM11	NEMO8	down
ANKRD18A	NEMO8	down
AC104938.1	NEMO8	down
GLUD1P2	NEMO8	down
ARHGEF11	NEMO8	down
PFKM	NEMO8	down
DLGAP1	NEMO8	down
ZFP82	NEMO8	down
SUZ12P1	NEMO8	down
DAGLA	NEMO8	down
AC004148.1	NEMO8	down
LRRC34	NEMO8	down
ABI2	NEMO8	down
NRF1	NEMO8	down
UNC119	NEMO8	down
RAPGEFL1	NEMO8	down
MIR200A	NEMO8	down
AL096870.2	NEMO8	down
AL353807.4	NEMO8	down
GBA2	NEMO8	down
LRP6	NEMO8	down
EPX	NEMO8	down
NYAP1	NEMO8	down
SCAI	NEMO8	down
AL451054.4	NEMO8	down
PMPCB	NEMO8	down
DCX	NEMO8	down
AC015961.2	NEMO8	down
MIR27B	NEMO8	down
AC019080.5	NEMO8	down
ZNF169	NEMO8	down
AKT2	NEMO8	down
HNF4G	NEMO8	down
AMBRA1	NEMO8	down
KCNIP3	NEMO8	down
BRAF	NEMO8	down
SLC35D2	NEMO8	down
LINC01122	NEMO8	down
SHISAL2B	NEMO8	down
FAM95C	NEMO8	down
ZDHHC4	NEMO8	down
LARS1	NEMO8	down
