probe	class	dirct
hsa-mir-141	NEMO3	up
hsa-mir-3064	NEMO3	up
hsa-mir-6824	NEMO3	up
hsa-mir-3187	NEMO3	up
hsa-mir-4697	NEMO3	up
hsa-mir-1289-2	NEMO4	up
hsa-mir-4656	NEMO4	up
hsa-mir-7152	NEMO5	up
hsa-mir-323a	NEMO5	up
hsa-mir-3688-2	NEMO5	up
hsa-mir-3154	NEMO5	up
hsa-mir-6791	NEMO5	up
hsa-mir-3148	NEMO5	up
hsa-mir-4794	NEMO5	up
hsa-mir-3159	NEMO5	up
hsa-mir-124-1	NEMO5	up
hsa-mir-3938	NEMO5	up
hsa-mir-3621	NEMO5	up
hsa-mir-3182	NEMO5	up
hsa-mir-3660	NEMO5	up
hsa-mir-5100	NEMO5	up
hsa-mir-3663	NEMO5	up
hsa-mir-4666b	NEMO5	up
hsa-mir-4445	NEMO5	up
hsa-mir-1281	NEMO5	up
hsa-mir-1273a	NEMO5	up
hsa-mir-3689a	NEMO5	up
hsa-mir-3689f	NEMO5	up
hsa-mir-4300	NEMO5	up
hsa-mir-5197	NEMO5	up
hsa-mir-3169	NEMO5	up
hsa-mir-4436a	NEMO5	up
hsa-mir-3689b	NEMO5	up
hsa-mir-3683	NEMO5	up
hsa-mir-3119-2	NEMO5	up
hsa-mir-3689e	NEMO5	up
hsa-mir-548a-2	NEMO5	up
hsa-mir-4743	NEMO6	up
hsa-mir-548q	NEMO6	up
hsa-mir-3149	NEMO6	up
hsa-mir-4751	NEMO6	up
hsa-mir-6816	NEMO6	up
hsa-mir-548u	NEMO6	up
hsa-mir-1178	NEMO6	up
hsa-mir-5692c-1	NEMO6	up
hsa-mir-6745	NEMO6	up
hsa-mir-4528	NEMO6	up
hsa-mir-302c	NEMO6	up
hsa-mir-7855	NEMO6	up
hsa-mir-4259	NEMO6	up
hsa-mir-5589	NEMO6	up
hsa-mir-548w	NEMO6	up
hsa-mir-593	NEMO6	up
hsa-mir-663b	NEMO6	up
hsa-mir-1244-2	NEMO6	up
hsa-mir-4458	NEMO6	up
hsa-mir-7107	NEMO6	up
hsa-mir-4436b-1	NEMO6	up
hsa-mir-1539	NEMO7	up
hsa-mir-564	NEMO7	up
hsa-mir-6084	NEMO7	up
hsa-mir-1261	NEMO7	up
hsa-mir-8076	NEMO7	up
hsa-mir-604	NEMO7	up
hsa-mir-4315-1	NEMO7	up
hsa-mir-6828	NEMO7	up
hsa-mir-4663	NEMO7	up
hsa-mir-7852	NEMO7	up
hsa-mir-2115	NEMO8	up
hsa-mir-187	NEMO8	up
hsa-mir-7158	NEMO8	up
hsa-mir-5698	NEMO8	up
hsa-mir-6860	NEMO8	up
hsa-mir-1295a	NEMO8	up
hsa-mir-4676	NEMO8	up
hsa-mir-3150b	NEMO8	up
hsa-mir-589	NEMO8	up
hsa-mir-3155a	NEMO8	up
hsa-mir-4748	NEMO8	up
hsa-mir-4699	NEMO8	up
hsa-mir-1270	NEMO8	up
hsa-mir-6723	NEMO8	up
hsa-mir-196b	NEMO8	up
hsa-mir-7111	NEMO8	up
hsa-mir-4799	NEMO8	up
hsa-mir-3923	NEMO8	up
hsa-mir-623	NEMO8	up
hsa-mir-4538	NEMO8	up
hsa-mir-4296	NEMO8	up
hsa-mir-4312	NEMO8	up
hsa-mir-553	NEMO8	up
hsa-mir-1203	NEMO8	up
hsa-mir-562	NEMO8	up
hsa-mir-762	NEMO8	up
hsa-mir-4636	NEMO9	up
hsa-mir-5089	NEMO9	up
hsa-mir-7846	NEMO9	up
hsa-mir-1293	NEMO9	up
hsa-mir-548h-1	NEMO9	up
hsa-mir-1244-4	NEMO9	up
hsa-mir-1184-1	NEMO9	up
hsa-mir-3201	NEMO9	up
hsa-mir-422a	NEMO9	up
hsa-mir-4463	NEMO9	up
hsa-mir-8086	NEMO9	up
